date,time,end_time,venue,title,source,status,note,url
2026-06-12,未定,,春日井市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-14,未定,,名古屋市千種区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-15,未定,,北名古屋市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-16,未定,,丹羽郡大口町地内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-16,未定,,あま市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-16,未定,,長久手市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-17,未定,,名古屋市中村区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-17,未定,,名古屋市守山区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-17,未定,,国道１５５号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-17,未定,,東海市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-17,未定,,江南市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-17,未定,,津島市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-17,未定,,長久手市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-18,未定,,名古屋市緑区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-18,未定,,名古屋市守山区内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-18,未定,,大府市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-18,未定,,安城市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-18,未定,,江南市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-19,未定,,高浜市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-19,未定,,国道２５９号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-19,未定,,東海市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-19,未定,,田原市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-20,未定,,愛知県内,交通事故死ゼロの日（携帯電話違反取締り）,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-22,未定,,江南市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-22,未定,,国道１５５号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-22,未定,,小牧市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-22,未定,,東海市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-22,未定,,津島市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-22,未定,,豊明市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-23,未定,,名古屋市守山区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-23,未定,,大府市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-23,未定,,豊明市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-24,未定,,西尾市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-24,未定,,国道２５９号,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-24,未定,,東海市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-24,未定,,田原市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-25,未定,,名古屋市東区内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-25,未定,,津島市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-26,未定,,小牧市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-29,未定,,津島市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-29,未定,,安城市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-30,未定,,愛知県内,交通事故死ゼロの日（歩行者妨害取締り）,愛知県警,confirmed,重点取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-30,未定,,知多市内,交通取締予定,愛知県警,confirmed,取締,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
2026-06-30,未定,,小牧市内,可搬式オービス予定,愛知県警,confirmed,オービス,https://www.pref.aichi.jp/police/koutsu/ko-shidou/images/torishimariyoteiR8.6.pdf
