snapshot_date,event_type,idProduct,idPerformance,eventCategory,sessionCode,idVenue,date,time,end_time,venue,event_name,event_category_name,session_name,session_info,availability_status,selling_status,is_sellable,source
2026-08-10,competition,83,83,32,FBL29,59,2026-09-29,15:00:00,21:30:00,小笠山総合運動公園エコパスタジアム,サッカー,サッカー,サッカー - FBL29,女子準決勝（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,234,234,57,WLF14,47,2026-09-29,16:20:00,21:20:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF14,女子＋86kg級 グループA ／表彰式／ 男子＋110kg級 グループA／表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,114,114,35,HBL14,51,2026-09-29,17:00:00,21:00:00,エントリオ,ハンドボール,ハンドボール,ハンドボール - HBL14,男子3位決定戦 ／ 男子決勝／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,293,293,10,ATH08,44,2026-09-29,17:15:00,22:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH08,メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,333,333,33,GLF01,32,2026-09-30,06:30:00,17:30:00,春日井カントリークラブ東コース,ゴルフ,ゴルフ,ゴルフ - GLF01,男子＆女子 第1ラウンド（個人戦・団体戦）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,125,125,36,HOC11,25,2026-09-30,09:00:00,21:00:00,岐阜県グリーンスタジアム,ホッケー,ホッケー,ホッケー - HOC11,女子11位-12位決定戦（1試合） ／ 女子5位-8位予備戦（2試合） ／ 女子準決勝（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,162,162,45,SHO11,15,2026-09-30,09:00:00,17:10:00,愛知県総合射撃場,射撃,射撃,射撃 - SHO11,男子25mラピッドファイアピストル本選前半／トラップミックス本選／トラップミックス決勝／トラップミックス表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,217,217,56,VBV11,26,2026-09-30,09:00:00,16:00:00,碧南緑地ビーチコート,ビーチバレーボール,ビーチバレーボール,ビーチバレー - VBV11,男子または女子準々決勝（6試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,282,282,9,TAR05,56,2026-09-30,09:00:00,15:55:00,岡崎中央総合公園多目的広場,アーチェリー,アーチェリー,アーチェリー - TAR05,決勝会場  1/2-コンパウンド女子団体 ／ 3位決定：コンパウンド女子団体 ／ 決勝：コンパウンド女子団体 ／ 表彰式 ／ 1/2 -コンパウンドミックス団体 ／ 3位決定：コンパウンドミックス団体 ／ 決勝：コンパウンドミックス団体 ／ 表彰式 ／ 1/2-コンパウンド男子団体 ／ 3位決定：コンパウンド男子団体 ／ 決勝：コンパウンド男子団体 ／ 表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,436,436,13,SBL05,22,2026-09-30,09:00:00,17:15:00,安城市総合運動公園ソフトボール場,ソフトボール,ソフトボール,ソフトボール - SBL05,予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,454,454,30,ELS10,19,2026-09-30,09:00:00,20:00:00,愛知県国際展示場［Aichi Sky Expo］（ホールD）,Eスポーツ,Eスポーツ,Eスポーツ - ELS10,Identity V 第五人格 -Asian Games Version- Elimination stage,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,520,520,44,SEW18,45,2026-09-30,09:00:00,11:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW18,男子クワッド 予選 ／ 女子クワッド 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,259,259,6,DIV05,62,2026-09-30,10:00:00,18:00:00,東京アクアティクスセンター,水泳 (飛込),水泳 (飛込),水泳（飛込） - DIV05,女子3m飛板飛込 ／ 男子高飛込 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,348,348,51,TEN04,41,2026-09-30,10:00:00,21:00:00,名古屋市東山公園テニスセンター,テニス,テニス,テニス - TEN04,男子シングルス３回戦 ／ 男子ダブルス準々決勝 ／ 女子シングルス準々決勝 ／ 女子ダブルス３回戦 ／ 男女混合ダブルス３回戦,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,365,365,47,CLB02,48,2026-09-30,10:00:00,13:15:00,名古屋市国際展示場［ポートメッセなごや］第1展示館,スポーツクライミング,スポーツクライミング,スポーツクライミング - CLB02,女子ボルダー 準決勝 ／ 男子スピード４ 予選,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,464,464,48,SQU08,49,2026-09-30,10:00:00,20:00:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU08,女子団体戦プールマッチ ／ 男子団体戦準々決勝 ／ 女子団体戦準々決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,53,53,24,CTR02,28,2026-09-30,10:00:00,17:30:00,伊豆ベロドローム,自転車競技 (トラックレース),自転車競技 (トラックレース),自転車競技（トラックレース） - CTR02,男子スプリント 予選/女子ケイリン 第1ラウンド/男子スプリント 1/16決勝/女子ケイリン 敗者復活戦/男子スプリント 敗者復活戦/女子ケイリン 準決勝/男子スプリント 1/8決勝/女子チームパーシュート 決勝/男子チームパーシュート 決勝/男子スプリント 敗者復活戦/女子ケイリン 決勝/女子チームパーシュート 表彰式/男子チームパーシュート 表彰式/女子ケイリン 表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,235,235,58,WRE01,42,2026-09-30,10:30:00,14:00:00,名古屋市稲永スポーツセンター,レスリング,レスリング,レスリング - WRE01,＜予選ラウンド＞男子グレコローマン67㎏ ／ 男子グレコローマン87㎏ ／ 男子グレコローマン130㎏ ／ 女子レスリング68㎏,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,305,305,19,CSL02,68,2026-09-30,10:30:00,15:30:00,矢作川カヌースラロームコース,カヌー・カヤック (スラローム),カヌー・カヤック (スラローム),カヌー・カヤック（スラローム） - CSL02,男子カヤックシングル 準決勝 ／ 女子カナディアンシングル 準決勝 ／ 男子カヤックシングル 決勝 ／ 女子カナディアンシングル 決勝 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,129,129,37,JUD01,14,2026-09-30,11:00:00,14:00:00,愛知国際アリーナ,柔道,柔道,柔道 - JUD01,予選・敗者復活戦・準決勝 ／ 女子 -48kg / 女子 -52kg ／ 男子 -60kg / 男子 -66kg,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,666,666,43,SAL09,30,2026-09-30,11:00:00,12:30:00,海陽ヨットハーバー,セーリング,セーリング,セーリング - SAL09,成年男子ウィンドサーフィン / 成年女子ウィンドサーフィン/ 成年男女混合二人乗りディンギー / 少年男女混合二人乗りディンギー,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,50,50,17,BOX18,52,2026-09-30,13:00:00,15:30:00,西尾市総合体育館,ボクシング,ボクシング,ボクシング - BOX18,イベントスケジュール未定,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,667,667,43,SAL10,30,2026-09-30,13:30:00,15:00:00,海陽ヨットハーバー,セーリング,セーリング,セーリング - SAL10,少年男子ウィンドサーフィン / 少年女子ウィンドサーフィン,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,521,521,44,SEW19,45,2026-09-30,14:00:00,16:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW19,男子クワッド 予選 ／ 女子クワッド 予選,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,84,84,32,FBL30,36,2026-09-30,15:00:00,21:30:00,長居陸上競技場,サッカー,サッカー,サッカー - FBL30,男子準決勝（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,268,268,8,WPO10,40,2026-09-30,15:50:00,20:35:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO10,男子予選ステージ（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,130,130,37,JUD02,14,2026-09-30,17:00:00,19:30:00,愛知国際アリーナ,柔道,柔道,柔道 - JUD02,3位決定戦・決勝・表彰式 ／ 女子 -48kg / 女子 -52kg ／ 男子 -60kg / 男子 -66kg / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,236,236,58,WRE02,42,2026-09-30,18:00:00,21:00:00,名古屋市稲永スポーツセンター,レスリング,レスリング,レスリング - WRE02,＜決勝ラウンド＞男子グレコローマン67㎏ ／ 男子グレコローマン87㎏ ／ 男子グレコローマン130㎏ ／ 女子レスリング68㎏ / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,366,366,47,CLB03,48,2026-09-30,18:00:00,21:05:00,名古屋市国際展示場［ポートメッセなごや］第1展示館,スポーツクライミング,スポーツクライミング,スポーツクライミング - CLB03,男子ボルダー 決勝 ／ 女子スピード４ 決勝 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,334,334,33,GLF02,32,2026-10-01,06:30:00,17:30:00,春日井カントリークラブ東コース,ゴルフ,ゴルフ,ゴルフ - GLF02,男子＆女子 第2ラウンド（個人戦・団体戦）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,126,126,36,HOC12,25,2026-10-01,09:00:00,21:00:00,岐阜県グリーンスタジアム,ホッケー,ホッケー,ホッケー - HOC12,男子11位-12位決定戦（1試合） ／男子5位-18位予備戦（2試合） ／ 男子準決勝（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,149,149,42,RU701,46,2026-10-01,09:00:00,19:15:00,名古屋市瑞穂公園ラグビー場,ラグビー（ラグビー7s）,ラグビー（ラグビー7s）,ラグビー（ラグビー7s） - RU701,男子予選ラウンド （12試合） ／ 女子予選ラウンド （8試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,181,181,53,TKW01,64,2026-10-01,09:00:00,18:55:00,豊橋市総合体育館,テコンドー,テコンドー,テコンドー - TKW01,プムセ ／ 男子個人 ／ 女子個人 ／ 準決勝、決勝、表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,218,218,56,VBV12,26,2026-10-01,09:00:00,16:00:00,碧南緑地ビーチコート,ビーチバレーボール,ビーチバレーボール,ビーチバレー - VBV12,男子または女子準決勝（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,283,283,9,TAR06,56,2026-10-01,09:00:00,15:30:00,岡崎中央総合公園多目的広場,アーチェリー,アーチェリー,アーチェリー - TAR06,決勝会場 1/4-コンパウンド女子個人 ／ 1/2-コンパウンド女子個人 ／ 3位決定：コンパウンド女子個人 ／ 決勝：コンパウンド女子個人 ／ 表彰式 ／ 1/4-コンパウンド男子個人 ／ 1/2-コンパウンド男子個人 ／ 3位決定：コンパウンド男子個人 ／ 決勝：コンパウンド男子個人 ／ 表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,396,396,20,JJI01,16,2026-10-01,09:00:00,18:30:00,愛知県武道館,コンバットスポーツ (柔術),コンバットスポーツ (柔術),コンバットスポーツ（柔術） - JJI01,"予選・敗者復活戦・準決勝 ／ 三位決定戦・決勝・表彰式 ／ 女子 -48kg ／ 男子 -62kg, -69kg / メダル",BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,437,437,13,SBL06,22,2026-10-01,09:00:00,17:15:00,安城市総合運動公園ソフトボール場,ソフトボール,ソフトボール,ソフトボール - SBL06,予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,489,489,23,CKT19,34,2026-10-01,09:00:00,12:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT19,男子準決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,522,522,44,SEW20,45,2026-10-01,09:00:00,11:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW20,男子クワッド 予選 ／ 女子クワッド 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,163,163,45,SHO12,15,2026-10-01,09:30:00,19:15:00,愛知県総合射撃場,射撃,射撃,射撃 - SHO12,男子25mラピッドファイアピストル本選後半／男子25mラピッドファイアピストル決勝／男子25mラピッドファイアピストル表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,64,64,29,EQU07,29,2026-10-01,09:30:00,16:05:00,馬事公苑,馬術,馬術,馬術 - EQU07,障害馬術 団体決勝 第1ラウンド / 障害馬術 団体決勝 第2ラウンド / 障害馬術 団体 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,202,202,55,VVO19,55,2026-10-01,10:00:00,21:20:00,岡崎中央総合公園総合体育館,バレーボール,バレーボール,バレーボール - VVO19,男子準々決勝（4試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,203,203,55,VVO20,57,2026-10-01,10:00:00,21:00:00,小牧市スポーツ公園総合体育館,バレーボール,バレーボール,バレーボール - VVO20,男子9位-16位決定戦（4試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,349,349,51,TEN05,41,2026-10-01,10:00:00,21:00:00,名古屋市東山公園テニスセンター,テニス,テニス,テニス - TEN05,男子シングルス準々決勝 ／ 男子ダブルス準決勝 ／ 女子シングルス準決勝 ／ 女子ダブルス準々決勝 ／ 男女混合ダブルス準々決勝,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,54,54,24,CTR03,28,2026-10-01,10:00:00,19:30:00,伊豆ベロドローム,自転車競技 (トラックレース),自転車競技 (トラックレース),自転車競技（トラックレース） - CTR03,メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,97,97,80,GRY01,70,2026-10-01,10:00:00,18:30:00,名古屋市総合体育館［レインボーホール］,体操 (新体操),体操 (新体操),体操（新体操） - GRY01,個人 予選,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,237,237,58,WRE03,42,2026-10-01,10:30:00,14:00:00,名古屋市稲永スポーツセンター,レスリング,レスリング,レスリング - WRE03,＜予選ラウンド＞男子グレコローマン60㎏ ／ 男子グレコローマン77㎏ ／ 男子グレコローマン97㎏ ／ 女子レスリング62㎏,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,306,306,19,CSL03,68,2026-10-01,10:30:00,15:30:00,矢作川カヌースラロームコース,カヌー・カヤック (スラローム),カヌー・カヤック (スラローム),カヌー・カヤック（スラローム） - CSL03,男子カナディアンシングル 準決勝 ／ 女子カヤックシングル 準決勝 ／ 男子カナディアンシングル 決勝 ／ 女子カヤックシングル 決勝 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,465,465,48,SQU09,49,2026-10-01,10:30:00,20:30:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU09,男子団体戦準決勝 ／ 女子団体戦準決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,131,131,37,JUD03,14,2026-10-01,11:00:00,14:00:00,愛知国際アリーナ,柔道,柔道,柔道 - JUD03,予選・敗者復活戦・準決勝 ／ 女子 -57kg / 女子 -63kg / 女子 -70kg ／ 男子 -73kg / 男子 -81kg,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,668,668,43,SAL11,30,2026-10-01,11:00:00,12:30:00,海陽ヨットハーバー,セーリング,セーリング,セーリング - SAL11,成年男子ウィンドサーフィン / 成年女子ウィンドサーフィン,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,669,669,43,SAL12,30,2026-10-01,13:30:00,15:00:00,海陽ヨットハーバー,セーリング,セーリング,セーリング - SAL12,成年男子ウィンドサーフィン / 成年女子ウィンドサーフィン,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,455,455,30,ELS11,19,2026-10-01,14:00:00,19:00:00,愛知県国際展示場［Aichi Sky Expo］（ホールD）,Eスポーツ,Eスポーツ,Eスポーツ - ELS11,Mobile Legends: Bang Bang / Elimination stage / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,490,490,23,CKT20,34,2026-10-01,14:00:00,17:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT20,男子準決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,523,523,44,SEW21,45,2026-10-01,14:00:00,16:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW21,男子クワッド 予選 ／ 女子クワッド 予選,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,269,269,8,WPO11,40,2026-10-01,14:15:00,20:35:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO11,男子準々決勝（4試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,132,132,37,JUD04,14,2026-10-01,17:00:00,19:30:00,愛知国際アリーナ,柔道,柔道,柔道 - JUD04,3位決定戦・決勝・表彰式 ／ 女子 -57kg / 女子 -63kg / 女子 -70kg ／ 男子 -73kg / 男子 -81kg / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,238,238,58,WRE04,42,2026-10-01,18:00:00,21:00:00,名古屋市稲永スポーツセンター,レスリング,レスリング,レスリング - WRE04,＜決勝ラウンド＞男子グレコローマン60㎏ ／ 男子グレコローマン77㎏ ／ 男子グレコローマン97㎏ ／ 女子レスリング62㎏ / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,367,367,47,CLB04,48,2026-10-01,18:00:00,21:05:00,名古屋市国際展示場［ポートメッセなごや］第1展示館,スポーツクライミング,スポーツクライミング,スポーツクライミング - CLB04,女子ボルダー 決勝 ／ 男子スピード４ 決勝 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,335,335,33,GLF03,32,2026-10-02,06:30:00,17:30:00,春日井カントリークラブ東コース,ゴルフ,ゴルフ,ゴルフ - GLF03,男子＆女子 第3ラウンド（個人戦・団体戦）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,127,127,36,HOC13,25,2026-10-02,09:00:00,21:00:00,岐阜県グリーンスタジアム,ホッケー,ホッケー,ホッケー - HOC13,女子5位-10位決定戦（3試合） ／ 女子3位決定戦 ／ 女子決勝 ／ 表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,150,150,42,RU702,46,2026-10-02,09:00:00,16:00:00,名古屋市瑞穂公園ラグビー場,ラグビー（ラグビー7s）,ラグビー（ラグビー7s）,ラグビー（ラグビー7s） - RU702,男子9位-12位決定戦 （2試合） ／ 男子準々決勝 （4試合） ／ 女子予選ラウンド （4試合） ／ 男子9位-12位決定戦 （2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,182,182,53,TKW02,64,2026-10-02,09:00:00,21:25:00,豊橋市総合体育館,テコンドー,テコンドー,テコンドー - TKW02,バーチャルテコンドー 男女混合個人 ／キョルギ ／ 男子-58kg ／ 男子-80kg ／ 女子-49kg ／ 女子-67kg ／ 予選～決勝、表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,284,284,9,TAR07,56,2026-10-02,09:00:00,16:00:00,岡崎中央総合公園多目的広場,アーチェリー,アーチェリー,アーチェリー - TAR07,決勝会場  1/2-リカーブ女子団体 ／ 3位決定：リカーブ女子団体 ／ 決勝：リカーブ女子団体 ／ 表彰式 ／ 1/2‐リカーブミックス団体 ／ 3位決定：リカーブミックス団体 ／ 決勝：リカーブミックス団体 ／ 表彰式 ／ 1/2-リカーブ男子団体 ／ 3位決定：リカーブ男子団体 ／ 決勝：リカーブ男子団体 ／ 表彰式 /  メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,397,397,20,JJI02,16,2026-10-02,09:00:00,18:30:00,愛知県武道館,コンバットスポーツ (柔術),コンバットスポーツ (柔術),コンバットスポーツ（柔術） - JJI02,"予選・敗者復活戦・準決勝 ／ 三位決定戦・決勝・表彰式 ／ 女子 -52kg ／ 男子 -77kg, -94kg / メダル",BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,438,438,13,SBL07,22,2026-10-02,09:00:00,17:15:00,安城市総合運動公園ソフトボール場,ソフトボール,ソフトボール,ソフトボール - SBL07,予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,524,524,44,SEW22,45,2026-10-02,09:00:00,11:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW22,男子クワッド 予選 ／ 女子クワッド 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,204,204,55,VVO21,55,2026-10-02,10:00:00,21:20:00,岡崎中央総合公園総合体育館,バレーボール,バレーボール,バレーボール - VVO21,男子準決勝（２試合)​ ／ 男子5-8位決定戦（2試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,205,205,55,VVO22,57,2026-10-02,10:00:00,21:00:00,小牧市スポーツ公園総合体育館,バレーボール,バレーボール,バレーボール - VVO22,男子9位-16位決定戦（4試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,350,350,51,TEN06,41,2026-10-02,10:00:00,21:00:00,名古屋市東山公園テニスセンター,テニス,テニス,テニス - TEN06,男子シングルス準決勝 ／ 男子ダブルス決勝 ／ 女子シングルス決勝 ／ 女子ダブルス準決勝 ／ 男女混合ダブルス準決勝／メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,55,55,24,CTR04,28,2026-10-02,10:00:00,18:30:00,伊豆ベロドローム,自転車競技 (トラックレース),自転車競技 (トラックレース),自転車競技（トラックレース） - CTR04,メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,239,239,58,WRE05,42,2026-10-02,10:30:00,14:00:00,名古屋市稲永スポーツセンター,レスリング,レスリング,レスリング - WRE05,＜予選ラウンド＞男子フリースタイル65㎏ ／ 男子フリースタイル86㎏ ／ 男子フリースタイル125㎏ ／ 女子レスリング50㎏ ／ 女子レスリング76㎏,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
