snapshot_date,event_type,idProduct,idPerformance,eventCategory,sessionCode,idVenue,date,time,end_time,venue,event_name,event_category_name,session_name,session_info,availability_status,selling_status,is_sellable,source,venue_match,venue_master_name,venue_pref,venue_address,venue_comp,venue_events,selection_area,db_display_name,selection_grade,demand_point,candidate_status
2026-08-10,competition,290,290,10,ATH05,44,2026-09-26,17:00:00,22:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH05,メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園陸上競技場,愛知,〒467-0062 愛知県名古屋市瑞穂区山下通５丁目１,陸上競技,陸上競技（トラック／フィールド）,名古屋・瑞穂区,パロマ瑞穂スタジアム,◎,大規模・終了集中,selected_master_match
2026-08-10,competition,410,410,38,KAB12,61,2026-09-26,18:00:00,19:45:00,東海市民体育館,カバディ,カバディ,カバディ - KAB12,男子決勝 ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,395,395,44,SEW13,45,2026-09-27,09:00:00,11:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW13,男子レグ 予選 ／ 女子ダブル 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,95,95,81,GTR01,70,2026-09-27,09:00:00,14:45:00,名古屋市総合体育館［レインボーホール］,体操 (トランポリン),体操 (トランポリン),体操（トランポリン） - GTR01,男子 予選 ／ 決勝 ／ 表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボーホール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,体操,体操、新体操、トランポリン,名古屋・南区,NGKホール,◎,大規模観客需要,selected_master_match
2026-08-10,competition,371,371,21,KUR01,16,2026-09-27,09:30:00,17:30:00,愛知県武道館,コンバットスポーツ (クラッシュ),コンバットスポーツ (クラッシュ),コンバットスポーツ（クラッシュ） - KUR01,女子予選ラウンド（－57㎏） ／ 男子予選ラウンド（＋90㎏） ／ 女子決勝ラウンド（－57㎏） ／ 男子決勝ラウンド（＋90㎏） / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県武道館,愛知,〒455-0078 愛知県名古屋市港区丸池町１丁目１−４,コンバットスポーツ、武術太極拳,柔術、クラッシュ、武術太極拳,名古屋・港区,愛知県武道館,◎,市内会場,selected_master_match
2026-08-10,competition,5,5,11,BDM08,27,2026-09-27,09:30:00,20:30:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM08,女子シングルス 準々決勝 ／ 男子シングルス 準々決勝 ／ 男子ダブルス 準々決勝 ／ 混合ダブルス 準々決勝 ／ 女子ダブルス 準々決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,一宮市総合体育館,愛知,〒491-0135 愛知県一宮市光明寺白山前２０,バドミントン,バドミントン,一宮,一宮市総合体育館,○,名駅を交通拠点にする可能性,selected_master_match
2026-08-10,competition,197,197,55,VVO14,57,2026-09-27,10:00:00,21:00:00,小牧市スポーツ公園総合体育館,バレーボール,バレーボール,バレーボール - VVO14,男子ファーストラウンド（4試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,小牧市スポーツ公園総合体育館,愛知,〒485-0016 愛知県小牧市間々原新田７３７ パークアリーナ内,バレーボール,バレーボール,小牧,小牧市スポーツ公園総合体育館,○,北部営業圏へ波,selected_master_match
2026-08-10,competition,229,229,57,WLF09,47,2026-09-27,10:00:00,12:00:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF09,女子69kg級 グループB ／ 女子77kg級 グループB,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,345,345,51,TEN01,41,2026-09-27,10:00:00,21:00:00,名古屋市東山公園テニスセンター,テニス,テニス,テニス - TEN01,男子シングルス１回戦 ／ 男子ダブルス１回戦 ／ 女子シングルス１回戦 ／ 女子ダブルス１回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市東山公園テニスセンター,愛知,〒468-0071 愛知県名古屋市天白区天白町大字八事裏山６０−１９,テニス,テニス、ソフトテニス,名古屋・千種区,東山公園テニスセンター,◎,市内会場,selected_master_match
2026-08-10,competition,177,177,50,TTE13,60,2026-09-27,12:00:00,15:00:00,スカイホール豊田,卓球,卓球,卓球 - TTE13,男子ダブルス準決勝 ／ 女子シングルス準決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,461,461,48,SQU05,49,2026-09-27,12:00:00,18:00:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU05,女子個人戦3、4位決定戦 ／ 男子個人戦3、4位決定戦 ／ 混合ダブルス決勝 ／ 男子個人戦決勝 ／ 女子個人戦決勝 ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋金城ふ頭アリーナ,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭２丁目7番,スカッシュ,スカッシュ,名古屋・港区,名古屋金城ふ頭アリーナ,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,230,230,57,WLF10,47,2026-09-27,13:30:00,19:20:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF10,女子69kg級 グループA／表彰式 ／ 女子77kg級 グループA／表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,516,516,44,SEW14,45,2026-09-27,14:00:00,16:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW14,男子レグ 予選 ／ 女子ダブル 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,265,265,8,WPO07,40,2026-09-27,14:15:00,19:00:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO07,男子予選ステージ（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボープール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,水泳,水球,名古屋・南区,NGKアリーナ,◎,笠寺駅・タクシー需要,selected_master_match
2026-08-10,competition,96,96,81,GTR02,70,2026-09-27,16:00:00,21:45:00,名古屋市総合体育館［レインボーホール］,体操 (トランポリン),体操 (トランポリン),体操（トランポリン） - GTR02,女子 予選 ／ 決勝 ／ 表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボーホール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,体操,体操、新体操、トランポリン,名古屋・南区,NGKホール,◎,大規模観客需要,selected_master_match
2026-08-10,competition,291,291,10,ATH06,44,2026-09-27,18:00:00,22:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH06,メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園陸上競技場,愛知,〒467-0062 愛知県名古屋市瑞穂区山下通５丁目１,陸上競技,陸上競技（トラック／フィールド）,名古屋・瑞穂区,パロマ瑞穂スタジアム,◎,大規模・終了集中,selected_master_match
2026-08-10,competition,178,178,50,TTE14,60,2026-09-27,19:00:00,21:30:00,スカイホール豊田,卓球,卓球,卓球 - TTE14,男子ダブルス決勝、表彰式 ／ 女子シングルス決勝、表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,462,462,48,SQU06,49,2026-09-28,09:00:00,21:00:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU06,女子団体戦プールマッチ ／ 男子団体戦プールマッチ,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋金城ふ頭アリーナ,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭２丁目7番,スカッシュ,スカッシュ,名古屋・港区,名古屋金城ふ頭アリーナ,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,485,485,23,CKT15,34,2026-09-28,09:00:00,12:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT15,男子準々決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,517,517,44,SEW15,45,2026-09-28,09:00:00,11:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW15,男子レグ 予選／ 女子ダブル 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,372,372,21,KUR02,16,2026-09-28,09:30:00,17:30:00,愛知県武道館,コンバットスポーツ (クラッシュ),コンバットスポーツ (クラッシュ),コンバットスポーツ（クラッシュ） - KUR02,女子予選ラウンド（－78㎏） ／ 男子予選ラウンド（－81㎏） ／ 女子決勝ラウンド（－78㎏） ／ 男子決勝ラウンド（－81㎏） / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県武道館,愛知,〒455-0078 愛知県名古屋市港区丸池町１丁目１−４,コンバットスポーツ、武術太極拳,柔術、クラッシュ、武術太極拳,名古屋・港区,愛知県武道館,◎,市内会場,selected_master_match
2026-08-10,competition,6,6,11,BDM09,27,2026-09-28,09:30:00,20:30:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM09,女子シングルス 準決勝 ／ 男子シングルス 準決勝 ／ 男子ダブルス 準決勝 ／ 混合ダブルス 準決勝 ／ 女子ダブルス 準決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,一宮市総合体育館,愛知,〒491-0135 愛知県一宮市光明寺白山前２０,バドミントン,バドミントン,一宮,一宮市総合体育館,○,名駅を交通拠点にする可能性,selected_master_match
2026-08-10,competition,199,199,55,VVO16,57,2026-09-28,10:00:00,21:00:00,小牧市スポーツ公園総合体育館,バレーボール,バレーボール,バレーボール - VVO16,男子ファーストラウンド（4試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,小牧市スポーツ公園総合体育館,愛知,〒485-0016 愛知県小牧市間々原新田７３７ パークアリーナ内,バレーボール,バレーボール,小牧,小牧市スポーツ公園総合体育館,○,北部営業圏へ波,selected_master_match
2026-08-10,competition,231,231,57,WLF11,47,2026-09-28,10:00:00,12:00:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF11,男子85kg級 グループB ／ 男子95kg級 グループB,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,346,346,51,TEN02,41,2026-09-28,10:00:00,21:00:00,名古屋市東山公園テニスセンター,テニス,テニス,テニス - TEN02,男子シングルス２回戦 ／ 男子ダブルス2回戦 ／ 女子シングルス２回戦 ／ 女子ダブルス２回戦 ／ 男女混合ダブルス１回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市東山公園テニスセンター,愛知,〒468-0071 愛知県名古屋市天白区天白町大字八事裏山６０−１９,テニス,テニス、ソフトテニス,名古屋・千種区,東山公園テニスセンター,◎,市内会場,selected_master_match
2026-08-10,competition,179,179,50,TTE15,60,2026-09-28,12:00:00,15:00:00,スカイホール豊田,卓球,卓球,卓球 - TTE15,男子シングルス準決勝 ／ 女子ダブルス準決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,232,232,57,WLF12,47,2026-09-28,13:30:00,19:20:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF12,男子85kg級 グループA／表彰式 ／ 男子95kg級 グループA／表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,486,486,23,CKT16,34,2026-09-28,14:00:00,17:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT16,男子準々決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,518,518,44,SEW16,45,2026-09-28,14:00:00,16:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW16,男子レグ 準決勝 ／ 女子ダブル 準決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,266,266,8,WPO08,40,2026-09-28,15:50:00,20:35:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO08,男子予選ステージ（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボープール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,水泳,水球,名古屋・南区,NGKアリーナ,◎,笠寺駅・タクシー需要,selected_master_match
2026-08-10,competition,292,292,10,ATH07,44,2026-09-28,18:00:00,22:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH07,メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園陸上競技場,愛知,〒467-0062 愛知県名古屋市瑞穂区山下通５丁目１,陸上競技,陸上競技（トラック／フィールド）,名古屋・瑞穂区,パロマ瑞穂スタジアム,◎,大規模・終了集中,selected_master_match
2026-08-10,competition,180,180,50,TTE16,60,2026-09-28,19:00:00,21:30:00,スカイホール豊田,卓球,卓球,卓球 - TTE16,男子シングルス決勝、表彰式 ／ 女子ダブルス決勝、表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,487,487,23,CKT17,34,2026-09-29,09:00:00,12:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT17,男子準々決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,519,519,44,SEW17,45,2026-09-29,09:00:00,13:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW17,男子レグ 決勝／ 女子ダブル 決勝／男子レグ、女子ダブル表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,233,233,57,WLF13,47,2026-09-29,09:30:00,14:50:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF13,女子86kg級 グループA／表彰式 ／ 男子110kg級 グループA／表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,373,373,21,KUR03,16,2026-09-29,09:30:00,17:30:00,愛知県武道館,コンバットスポーツ (クラッシュ),コンバットスポーツ (クラッシュ),コンバットスポーツ（クラッシュ） - KUR03,女子予選ラウンド（＋87㎏） ／ 男子予選ラウンド（ー66㎏） ／ 女子決勝ラウンド（＋87㎏） ／ 男子決勝ラウンド（ー66㎏） / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県武道館,愛知,〒455-0078 愛知県名古屋市港区丸池町１丁目１−４,コンバットスポーツ、武術太極拳,柔術、クラッシュ、武術太極拳,名古屋・港区,愛知県武道館,◎,市内会場,selected_master_match
2026-08-10,competition,201,201,55,VVO18,57,2026-09-29,10:00:00,21:00:00,小牧市スポーツ公園総合体育館,バレーボール,バレーボール,バレーボール - VVO18,男子ファーストラウンド（4試合）,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,小牧市スポーツ公園総合体育館,愛知,〒485-0016 愛知県小牧市間々原新田７３７ パークアリーナ内,バレーボール,バレーボール,小牧,小牧市スポーツ公園総合体育館,○,北部営業圏へ波,selected_master_match
2026-08-10,competition,347,347,51,TEN03,41,2026-09-29,10:00:00,21:00:00,名古屋市東山公園テニスセンター,テニス,テニス,テニス - TEN03,男子シングルス２回戦 ／ 男子ダブルス３回戦 ／ 女子シングルス３回戦 ／ 女子ダブルス２回戦 ／ 男女混合ダブルス２回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市東山公園テニスセンター,愛知,〒468-0071 愛知県名古屋市天白区天白町大字八事裏山６０−１９,テニス,テニス、ソフトテニス,名古屋・千種区,東山公園テニスセンター,◎,市内会場,selected_master_match
2026-08-10,competition,463,463,48,SQU07,49,2026-09-29,10:00:00,18:00:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU07,女子団体戦プールマッチ ／ 男子団体戦プールマッチ,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋金城ふ頭アリーナ,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭２丁目7番,スカッシュ,スカッシュ,名古屋・港区,名古屋金城ふ頭アリーナ,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,7,7,11,BDM10,27,2026-09-29,11:00:00,19:00:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM10,女子シングルス 決勝 ／ 表彰式 ／ 男子シングルス 決勝 ／ 表彰式 ／ 男子ダブルス 決勝 ／ 表彰式 ／ 混合ダブルス 決勝 ／ 表彰式 ／ 女子ダブルス 決勝 ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,一宮市総合体育館,愛知,〒491-0135 愛知県一宮市光明寺白山前２０,バドミントン,バドミントン,一宮,一宮市総合体育館,○,名駅を交通拠点にする可能性,selected_master_match
2026-08-10,competition,488,488,23,CKT18,34,2026-09-29,14:00:00,17:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT18,男子準々決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,267,267,8,WPO09,40,2026-09-29,14:15:00,20:35:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO09,男子予選ステージ（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボープール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,水泳,水球,名古屋・南区,NGKアリーナ,◎,笠寺駅・タクシー需要,selected_master_match
2026-08-10,competition,234,234,57,WLF14,47,2026-09-29,16:20:00,21:20:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF14,女子＋86kg級 グループA ／表彰式／ 男子＋110kg級 グループA／表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,293,293,10,ATH08,44,2026-09-29,17:15:00,22:30:00,名古屋市瑞穂公園陸上競技場,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） ,陸上競技（トラック/フィールド） - ATH08,メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園陸上競技場,愛知,〒467-0062 愛知県名古屋市瑞穂区山下通５丁目１,陸上競技,陸上競技（トラック／フィールド）,名古屋・瑞穂区,パロマ瑞穂スタジアム,◎,大規模・終了集中,selected_master_match
2026-08-10,competition,333,333,33,GLF01,32,2026-09-30,06:30:00,17:30:00,春日井カントリークラブ東コース,ゴルフ,ゴルフ,ゴルフ - GLF01,男子＆女子 第1ラウンド（個人戦・団体戦）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,春日井カントリークラブ東コース,愛知,〒480-0302 愛知県春日井市西尾町１０７１,ゴルフ,ゴルフ,春日井,春日井カントリークラブ 東コース,◎,ホテル⇔会場の送迎需要を考慮,selected_master_match
2026-08-10,competition,520,520,44,SEW18,45,2026-09-30,09:00:00,11:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW18,男子クワッド 予選 ／ 女子クワッド 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,348,348,51,TEN04,41,2026-09-30,10:00:00,21:00:00,名古屋市東山公園テニスセンター,テニス,テニス,テニス - TEN04,男子シングルス３回戦 ／ 男子ダブルス準々決勝 ／ 女子シングルス準々決勝 ／ 女子ダブルス３回戦 ／ 男女混合ダブルス３回戦,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市東山公園テニスセンター,愛知,〒468-0071 愛知県名古屋市天白区天白町大字八事裏山６０−１９,テニス,テニス、ソフトテニス,名古屋・千種区,東山公園テニスセンター,◎,市内会場,selected_master_match
